Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height	Type
69	TEMPEST_FW_C3_20230515	Unknown	3.560 	24.2660 	21.77 	30.2854 	83.66 	 M 
70	TEMPEST_FW_C6_20230515	Unknown	3.567 	23.8922 	20.73 	29.8189 	83.55 	 M 
71	TEMPEST_FW_D5_20230515	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
72	Standard 1	Check Standard	3.430 	5.1529 	90.93 	7.0742 	39.04 	 M 
73	Lab Blank	Unknown	3.437 	0.0114 	7.83 	0.0156 	0.05 	 M 
74	Lab Blank	Unknown	3.410 	0.0079 	8.52 	0.0108 	0.04 	 M 
75	TEMPEST_FW_E3_20230515	Unknown	3.583 	30.2239 	25.60 	37.7212 	86.25 	 M 
76	TEMPEST_FW_F6_20230515	Unknown	3.573 	24.6057 	22.46 	30.7094 	76.54 	 M 
77	TEMPEST_FW_H3_20230515	Unknown	3.557 	29.3985 	26.48 	36.6911 	85.23 	 M 
78	TEMPEST_FW_H6_20230515	Unknown	3.567 	27.5025 	24.66 	34.3247 	78.63 	 M 
79	TEMPEST_FW_I5_20230515	Unknown	3.560 	25.3590 	23.31 	31.6495 	77.59 	 M 
80	TEMPEST_SW_B4_20230515	Unknown	3.573 	26.1651 	22.72 	32.6557 	89.92 	 M 
81	TEMPEST_SW_C3_20230515	Unknown	3.550 	28.1102 	23.24 	35.0832 	111.67 	 M 
82	TEMPEST_SW_C6_20230515	Unknown	3.577 	30.8629 	26.13 	38.5187 	88.56 	 M 
83	TEMPEST_SW_D5_20230518	Unknown	3.573 	28.6422 	24.77 	35.7472 	83.83 	 M 
84	TEMPEST_SW_E3_20230515	Unknown	3.570 	30.4506 	26.38 	38.0041 	88.19 	 M 
85	Standard 2	Check Standard	3.430 	11.3597 	91.54 	15.5954 	85.64 	 M 
86	Lab Blank	Unknown	3.407 	0.0075 	6.50 	0.0104 	0.04 	 MB
87	TEMPEST_SW_F6_20230515	Unknown	3.577 	32.0722 	26.73 	40.0280 	93.37 	 M 
88	TEMPEST_SW_H6_20230515	Unknown	3.550 	28.1246 	24.01 	35.1012 	128.45 	 M *
89	TEMPEST_SW_H6_20230515_dup	Unknown	3.550 	36.6535 	31.20 	45.7458 	129.06 	 M 
90	TEMPEST_C_C6_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
91	TEMPEST_C_H6_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
92	TEMPEST_C_I5_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
93	TEMPEST_C_H6_20230605	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
94	TEMPEST_FW_C3_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
95	TEMPEST_FW_D5_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
96	TEMPEST_FW_I5_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
97	TEMPEST_FW_D5_20230605	Unknown	3.460 	37.6162 	17.80 	11.4000 	31.49 	 M 
98	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
99	Standard 3	Check Standard	3.430 	20.8410 	91.87 	28.6118 	154.03 	 M 
100	Lab Blank	Unknown	3.427 	0.0014 	4.31 	0.0019 	0.01 	Rd
101	TEMPEST_FW_F4_20230605	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
102	TEMPEST_SW_B4_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
103	TEMPEST_SW_C3_20230603	Unknown	3.500 	72.6361 	20.29 	19.3630 	54.55 	 M 
104	TEMPEST_SW_H3_20230603	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
105	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
106	Standard 1	Check Standard	3.430 	5.2376 	91.01 	7.1905 	39.33 	 M 
107	Standard 2	Check Standard	3.427 	11.4708 	92.04 	15.7479 	85.42 	 M 
108	Standard 3	Check Standard	3.427 	20.8232 	92.00 	28.5874 	154.24 	 M 
109	Standard 4	Check Standard	3.420 	103.0191 	91.85 	141.4313 	753.18 	 M 
110	Standard 5	Check Standard	3.423 	203.7164 	92.18 	279.6752 	1470.86 	BM 
111	Lab Blank	Unknown	3.430 	0.0179 	61.44 	0.0245 	0.14 	BMB
Maximum			3.583 	203.7164 	100.00 	279.6752 	1470.86 	
Average			3.476 	29.8315 	39.88 	32.6201 	133.78 	
Minimum			3.380 	0.0014 	0.00 	0.0001 	0.00 	
Standard Deviation			0.076 	40.9777 	35.85 	53.7128 	287.83 	
Relative Standard Deviation			2.18%	137.36%	89.88%	164.66%	215.15%	
