"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","Timepoint","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","Salinity","H2S_mean_uM","H2S_sd_uM","H2S_flag","pH","pH_flag","Cond","Cond_units","Collection_temp_C","Temperature_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","B4","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,9.22,768.33,NA,0.52,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","H6","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,10.03,835.83,NA,0.35,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","C3","15","T3","PW",20220623,20220623,941,1140,"EDT","General note: raining relatively hard, but not pouring. Pools near many of the lysimeters but not as many or as large as during water treatment",13.23,1102.5,NA,1.19,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_B4_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","C","B4","15","T3","PW",20220623,20220623,938,NA,"EDT","lost a couple mLs of pooled samples",11.82,985,NA,0.37,26.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C6_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","C6","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,8.39,699.17,NA,0.34,24.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C3_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","C3","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,13.79,1149.17,NA,0.43,30.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_E3_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","E3","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,7.32,610,NA,0.27,19.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_B4_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","B4","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,7.87,655.83,NA,0.33,23.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","H6","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,7.4,616.67,NA,0.39,27.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","E3","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,6.41,534.17,NA,0.41,29.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","D5","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,8.04,670,NA,0.82,58.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","F6","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,5.3,441.67,NA,0.52,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_I5_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","I5","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,15.07,1255.83,NA,1.9,135.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_F6_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","F6","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,NA,NA,"omitted for high dilution and blank values",NA,NA,"omitted for high dilution and blank values",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_I5_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","I5","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,13.92,1160,NA,0.58,41.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","F","D5","15","T3","PW",20220623,20220623,938,NA,"EDT",NA,6.94,578.33,NA,0.29,20.71,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C6_15CM_20220623_T3",2022,6,23,"TMP","Monitoring","S","C6","15","T3","PW",20220623,20220623,941,1140,"EDT",NA,7.42,618.33,NA,0.78,55.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_I5_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","I5","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,14.52,1210,NA,0.54,38.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_I5_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","C","I5","15","T4","PW",20220624,20220624,1200,NA,"EDT",NA,26.29,2190.83,NA,1.45,103.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_D5_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","C","D5","15","T4","PW",20220624,20220624,1200,NA,"EDT",NA,19.76,1646.67,NA,0.56,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","H3","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,9.86,821.67,NA,0.37,26.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","B4","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,8.94,745,NA,0.52,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_F4_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","F4","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,14.84,1236.67,NA,0.64,45.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_E3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","C","E3","15","T4","PW",20220624,20220624,1200,NA,"EDT",NA,11.68,973.33,NA,0.72,51.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","C3","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,18.09,1507.5,NA,1,71.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","E3","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,7.79,649.17,NA,0.46,32.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","D5","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,11.09,924.17,NA,0.78,55.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","H6","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,10.3,858.33,NA,0.71,50.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_F4_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","F4","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,11.22,935,NA,0.49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_F6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","F6","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,13.74,1145,NA,0.56,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_H3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","H3","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,5.83,485.83,NA,0.49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","C6","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,7.03,585.83,NA,0.31,22.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_I5_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","I5","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,15.9,1325,NA,1.5,107.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","H6","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,10.37,864.17,NA,0.42,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_F6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","C","F6","15","T4","PW",20220624,20220624,1200,NA,"EDT",NA,19.97,1664.17,NA,0.75,53.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","D5","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,8.09,674.17,NA,0.28,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","C","H6","15","T4","PW",20220624,20220624,1200,NA,"EDT",NA,21.31,1775.83,NA,0.77,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","C6","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,10.46,871.67,NA,0.84,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_B4_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","B4","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,9.79,815.83,NA,0.36,25.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","C","H3","15","T4","PW",20220624,20220624,1200,NA,"EDT",NA,22.94,1911.67,NA,0.82,58.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_E3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","F","E3","15","T4","PW",20220624,20220624,1216,1336,"EDT",NA,10.51,875.83,NA,0.36,25.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","C3","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,14.34,1195,NA,1.36,97.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20220624_T4",2022,6,24,"TMP","Monitoring","S","F6","15","T4","PW",20220624,20220624,1215,1357,"EDT",NA,5.81,484.17,NA,0.39,27.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20220622_HR0",2022,6,22,"TMP","TMP-I","ESTUARY",NA,NA,"HR0","SOURCE",NA,NA,NA,NA,"EDT",NA,27.27,2272.5,NA,0.88,62.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20220622_HR1",2022,6,22,"TMP","TMP-I","ESTUARY",NA,NA,"HR1","SOURCE",NA,NA,NA,NA,"EDT",NA,5.23,435.83,NA,0.43,30.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR0",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR0","SOURCE",NA,20220622,0.2875,NA,"EDT",NA,0.83,69.17,NA,0.09,6.43,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR1",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR1","SOURCE",NA,20220622,0.333333333333333,NA,"EDT",NA,9.12,760,NA,0.15,10.71,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR2",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR2","SOURCE",NA,20220622,0.395833333333333,NA,"EDT",NA,1.96,163.33,"blank is greater than or equal to 25% of sample value",0.25,17.86,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR3",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR3","SOURCE",NA,20220622,0.416666666666667,NA,"EDT",NA,8.73,727.5,NA,0.12,8.57,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR4",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR4","SOURCE",NA,20220622,0.458333333333333,NA,"EDT",NA,NA,NA,"replicates greater than 25% different",NA,NA,"replicates greater than 25% different",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR5",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR5","SOURCE",NA,20220622,0.5,NA,"EDT",NA,0.75,62.5,NA,0.07,5,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_FW_20220622_HR7",2022,6,22,"TMP","TMP-I","F",NA,NA,"HR7","SOURCE",NA,20220622,0.616666666666667,NA,"EDT",NA,0.59,49.17,"blank is greater than or equal to 25% of sample value",0.06,4.29,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_SW_20220622_HR0",2022,6,22,"TMP","TMP-I","S",NA,NA,"HR0","SOURCE",NA,20220622,0.28125,NA,"EDT",NA,20.35,1695.83,NA,0.5,35.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_SW_20220622_HR1",2022,6,22,"TMP","TMP-I","S",NA,NA,"HR1","SOURCE",NA,20220622,0.333333333333333,NA,"EDT",NA,20.05,1670.83,NA,0.38,27.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_SW_20220622_HR2",2022,6,22,"TMP","TMP-I","S",NA,NA,"HR2","SOURCE",NA,20220622,0.395833333333333,NA,"EDT",NA,20.55,1712.5,NA,0.4,28.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_SW_20220622_HR3",2022,6,22,"TMP","TMP-I","S",NA,NA,"HR3","SOURCE",NA,20220622,0.416666666666667,NA,"EDT",NA,5.6,466.67,NA,0.44,31.43,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_SW_20220622_HR4",2022,6,22,"TMP","TMP-I","S",NA,NA,"HR4","SOURCE",NA,20220622,0.458333333333333,NA,"EDT",NA,5.13,427.5,NA,0.34,24.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_SOURCE_SW_20220622_HR5",2022,6,22,"TMP","TMP-I","S",NA,NA,"HR5","SOURCE",NA,20220622,0.5,NA,"EDT",NA,5.615,467.92,"average value of multiple aliquots",0.405,28.93,"average value of multiple aliquots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
